   ,DISCODE,DISNAME,OFFICECODE,OFFICENAME,SHOPADDR,BOSS,CITY,POSTCODE,lat,lng
1891,1003460,云南省耿马县孟定镇宋文新,3012,云南独资办事处,云南省临沧市耿马县孟定镇中缅路勐库路口对面,宋文新,,,23.56561964,99.09203442
1892,1003482,云南省南华县吴清珍,3012,云南独资办事处,云南省南华县南永路加油站旁(斗山村委会对面),吴清珍,,,25.10352267,101.0380122
1893,1003515,云南省昆明市西山区海口镇朱燕忠,3012,云南独资办事处,云南省昆明市西山区海口镇106号顺达购物广场,朱燕忠,,,24.79095814,102.6140948
1894,1003549,云南省景洪市勐罕镇李平,3012,云南独资办事处,云南省景洪市勐罕镇曼岗景路全友家居,李平,,,21.99515824,100.8073746
1895,1001579,云南省镇雄县陶建红,3012,云南独资办事处,云南省镇雄县龙井路全友家居,陶建红,镇雄县,657200,27.44678623,104.8824014
1896,1001580,云南省富宁县王荣华,3012,云南独资办事处,云南省文山壮族苗族自治州富宁县迎宾路富州百货城内,王荣华,富宁县,663400,23.63390101,105.6343917
1897,1001582,云南省弥渡县周忠,3012,云南独资办事处,云南省弥渡县毗江路亮湾建材城,周忠,弥渡县,675600,25.19110777,100.5818661
1898,1001595,云南省墨江县杜志军,3012,云南独资办事处,云南省思茅地区墨江县马场交易市场,杜志军,530800,665900,24.8642128,101.5929516
1899,1001597,云南省永德县毛勇,3012,云南独资办事处,云南省永德县生态园林步行商行街（县文化广场斜对面）,毛勇,永德县,677600,24.08957979,99.42763173
1900,1001600,云南省盈江县杜志军,3012,云南独资办事处,云南省德宏傣族景颇族自治州盈江县目瑙纵歌路原消防大队,杜志军,533100,665900,24.72055013,97.93238166
1901,1001601,云南省大姚县毛泽,3012,云南独资办事处,云南省楚雄彝族自治州大姚县步行街口(南门水井旁）,毛泽,大姚县,675400,25.94766991,101.2429131
1902,1001602,云南省绿春县陈士彬,3012,云南独资办事处,云南省红河哈尼族彝族自治州绿春县街心花园,陈士彬,绿春县,662500,23.00011728,102.4000486
1903,1001603,云南省维西傈僳族自治县先开祥,3012,云南独资办事处,云南省迪庆藏族自治州维西县小平街,先开祥,维西傈僳族自治县,674600,27.19119906,99.29126053
1904,1001604,云南省勐海县金迎春,3012,云南独资办事处,云南省景洪市勐海县佛海商业城,金迎春,勐海县,666200,24.8642128,101.5929516
1905,1001605,云南省兰坪白族普米族自治县龚天庆,3012,云南独资办事处,云南省怒江傈僳族自治州兰坪白族普米族自治县国税局斜对面商贸市场江头河,龚天庆,兰坪白族普米族自治县,671400,26.45531911,99.43149168
1906,1001197,（运城）山西省浮山县王胜利,3013,山西运城,山西省临汾市浮山县万佳福二楼,王胜利,浮山县,42600,35.94583077,111.9284089
1907,1001200,（运城）山西省运城市宁文龙,3013,山西运城,山西省运城市禹都大道鑫源美饰家,宁文龙,运城市,44300,35.05487141,111.0313234
1908,1003133,（运城）山西省芮城县袁建朋,3013,山西运城,山西省芮城县永乐南路原老电影院,袁建朋,,,34.69678422,110.6983997
1909,1001192,（运城）山西省侯马市李永杰,3013,山西运城,山西省临汾市侯马市新田路39号,李永杰,侯马市,43000,35.62275267,111.3818653
1910,1001196,（运城）山西省襄汾县杨建东,3013,山西运城,山西省襄汾县大运路交通大厦向北100米,杨建东,襄汾县,41500,35.88762209,111.4457297
1911,1001204,（运城）山西省临猗县荆会军,3013,山西运城,山西省临猗县合欢街荷花园西侧拐角处,荆会军,临猗县,44100,35.1493795,110.6258954
1912,1003531,（运城）山西省河津市杨九生,3013,山西运城,山西省河津市津辉建材城南转盘北,杨九生,,,35.63189105,110.7085393
1913,1001207,（运城）山西省万荣县畅东炜,3013,山西运城,山西省运城市万荣县宝鼎路全友家私,畅东炜,万荣县,44200,35.4242651,110.8537231
1914,1001208,山西省闻喜县张红琴,3013,山西运城,山西省运城市闻喜鸿泰家私城2楼,,闻喜县,43800,35.37375316,111.3192868
1915,1001209,（运城）山西省夏县尉军国,3013,山西运城,山西省运城市夏县新兴时尚广场地下室,尉军国,夏县,44400,35.14688595,111.2301773
1916,1001210,（运城）山西省新绛县李永杰,3013,山西运城,山西省新绛县海泉学校小学部南,李永杰,新绛县,43000,35.63578218,111.2123256
1917,1001212,（运城）山西省永济市范金炎,3013,山西运城,山西省运城市永济市银杏商厦三四楼,范金炎,永济市,44500,34.89467151,110.4889487
1918,1002164,（运城）山西省风陵渡镇崔建平,3013,山西运城,山西省运城市芮城县风陵渡镇商业步行街,崔建平,,,34.63521262,110.3191413
1919,1001205,（运城）山西省平陆县宁文龙,3013,山西运城,山西省运城市平陆县南大街金太阳购物广场,宁文龙,平陆县,44300,34.84157636,111.2248499
1920,2000132,【工程项目部】江西湖口县办公专区,6001,销售公司总部,江西省九江市湖口县华美立家广场,李树林,,,29.66806051,116.2925612
1921,2000139,【工程项目】苏州科技城社会事业服务中心项目,6001,销售公司总部,江苏省苏州市高新区科技城科霞路,张淑芹,,,31.32489005,120.5581215
1922,2000140,【工程项目】云南腾冲高黎贡会所,6001,销售公司总部,云南省腾冲县光华东路中房国际购物中心4楼,杜猛,,,25.27997812,98.49998832
1923,2000128,【工程项目】中金融投资有限公司项目,6001,销售公司总部,北京市朝阳区双子座大厦16层,黄行明,,,39.91346846,116.4551965
1924,2000157,新华加油站,6001,销售公司总部,锦江区跳蹬河街道多宝寺桥头,张友宽,,,30.60630182,104.1242694
1925,2000158,【工程项目部】国栋酒店项目,6001,销售公司总部,货物自提,胥淑群,,,0,0
1926,2000118,【工程项目】东方电机项目,6001,销售公司总部,四川省德阳市黄河西路188号,蒲昌清,,,31.15289644,104.3990958
1927,2000119,【工程项目】海南六次合同项目,6001,销售公司总部,海南省文昌市高龙湾“平海*逸龙湾”小区,吕洪奎,,,19.75094738,110.7809094
